entity_id,type,payment_id,order_id,settlement_id,settlement_utr,amount,debit,credit,fee,tax,settled_at,description
setl_284308_000409,payment,pay_138399_000409,order_889882_000409,batch_240829_000008,UTR202401166562703,47501,0,46493,855,153,2024-01-16T16:32:00,Payment settlement for pay_138399_000409
setl_776909_000410,payment,pay_918771_000410,order_150126_000410,batch_240829_000008,UTR202401166562703,45811,0,44839,824,148,2024-01-16T16:32:00,Payment settlement for pay_918771_000410
setl_736095_000411,payment,pay_938171_000411,order_485896_000411,batch_240829_000008,UTR202401166562703,489707,0,479307,8814,1586,2024-01-16T16:32:00,Payment settlement for pay_938171_000411
setl_185955_000412,payment,pay_505426_000412,order_455505_000412,batch_240829_000008,UTR202401166562703,462843,0,453013,8331,1499,2024-01-16T16:32:00,Payment settlement for pay_505426_000412
setl_982683_000413,payment,pay_485191_000413,order_936020_000413,batch_240829_000008,UTR202401166562703,20828,0,20387,374,67,2024-01-16T16:32:00,Payment settlement for pay_485191_000413
setl_394247_000414,payment,pay_545120_000414,order_182760_000414,batch_240829_000008,UTR202401166562703,194611,0,190479,3502,630,2024-01-16T16:32:00,Payment settlement for pay_545120_000414
setl_966589_000415,payment,pay_408036_000415,order_436814_000415,batch_240829_000008,UTR202401166562703,52981,0,51857,953,171,2024-01-16T16:32:00,Payment settlement for pay_408036_000415
setl_246802_000416,payment,pay_410000_000416,order_421384_000416,batch_240829_000008,UTR202401166562703,476262,0,466148,8572,1542,2024-01-16T16:32:00,Payment settlement for pay_410000_000416
setl_664781_000417,payment,pay_274739_000417,order_823270_000417,batch_240829_000008,UTR202401166562703,68606,0,67150,1234,222,2024-01-16T16:32:00,Payment settlement for pay_274739_000417
setl_305973_000418,payment,pay_862120_000418,order_469685_000418,batch_240829_000008,UTR202401166562703,243946,0,238765,4391,790,2024-01-16T16:32:00,Payment settlement for pay_862120_000418
setl_376021_000419,payment,pay_929924_000419,order_160144_000419,batch_240829_000008,UTR202401166562703,834240,0,816522,15016,2702,2024-01-16T16:32:00,Payment settlement for pay_929924_000419
setl_869177_000420,payment,pay_480959_000420,order_638009_000420,batch_240829_000008,UTR202401166562703,856206,0,838022,15411,2773,2024-01-16T16:32:00,Payment settlement for pay_480959_000420
setl_757057_000421,payment,pay_132653_000421,order_249715_000421,batch_240829_000008,UTR202401166562703,455513,0,445839,8199,1475,2024-01-16T16:32:00,Payment settlement for pay_132653_000421
setl_180176_000422,payment,pay_559457_000422,order_136489_000422,batch_240829_000008,UTR202401166562703,40932,0,40064,736,132,2024-01-16T16:32:00,Payment settlement for pay_559457_000422
setl_862760_000423,payment,pay_776502_000423,order_484123_000423,batch_240829_000008,UTR202401166562703,84349,0,82558,1518,273,2024-01-16T16:32:00,Payment settlement for pay_776502_000423
setl_179062_000424,payment,pay_734487_000424,order_260891_000424,batch_240829_000008,UTR202401166562703,294492,0,288238,5300,954,2024-01-16T16:32:00,Payment settlement for pay_734487_000424
setl_119535_000425,payment,pay_565504_000425,order_900152_000425,batch_240829_000008,UTR202401166562703,172191,0,168535,3099,557,2024-01-16T16:32:00,Payment settlement for pay_565504_000425
setl_990856_000426,payment,pay_484774_000426,order_517368_000426,batch_240829_000008,UTR202401166562703,246113,0,240886,4430,797,2024-01-16T16:32:00,Payment settlement for pay_484774_000426
setl_631815_000427,payment,pay_218959_000427,order_127172_000427,batch_240829_000008,UTR202401166562703,75410,0,73809,1357,244,2024-01-16T16:32:00,Payment settlement for pay_218959_000427
setl_762308_000428,payment,pay_505785_000428,order_688956_000428,batch_240829_000008,UTR202401166562703,44116,0,43180,794,142,2024-01-16T16:32:00,Payment settlement for pay_505785_000428
setl_132709_000429,payment,pay_567951_000429,order_324993_000429,batch_240829_000008,UTR202401166562703,74382,0,72804,1338,240,2024-01-16T16:32:00,Payment settlement for pay_567951_000429
setl_952117_000430,payment,pay_228594_000430,order_242321_000430,batch_240829_000008,UTR202401166562703,69250,0,67780,1246,224,2024-01-16T16:32:00,Payment settlement for pay_228594_000430
setl_710156_000431,payment,pay_848022_000431,order_566732_000431,batch_240829_000008,UTR202401166562703,943296,0,923261,16979,3056,2024-01-16T16:32:00,Payment settlement for pay_848022_000431
setl_707021_000432,payment,pay_800280_000432,order_464301_000432,batch_240829_000008,UTR202401166562703,82089,0,80347,1477,265,2024-01-16T16:32:00,Payment settlement for pay_800280_000432
setl_524814_000433,payment,pay_404466_000433,order_414527_000433,batch_240829_000008,UTR202401166562703,93584,0,91597,1684,303,2024-01-16T16:32:00,Payment settlement for pay_404466_000433
setl_906564_000434,payment,pay_932250_000434,order_479052_000434,batch_240829_000008,UTR202401166562703,25907,0,25358,466,83,2024-01-16T16:32:00,Payment settlement for pay_932250_000434
setl_718697_000435,payment,pay_930541_000435,order_245622_000435,batch_240829_000008,UTR202401166562703,113780,0,111364,2048,368,2024-01-16T16:32:00,Payment settlement for pay_930541_000435
setl_323095_000436,payment,pay_680933_000436,order_700076_000436,batch_240829_000008,UTR202401166562703,389221,0,380956,7005,1260,2024-01-16T16:32:00,Payment settlement for pay_680933_000436
setl_138436_000437,payment,pay_741674_000437,order_190403_000437,batch_240829_000008,UTR202401166562703,62187,0,60867,1119,201,2024-01-16T16:32:00,Payment settlement for pay_741674_000437
setl_678388_000438,payment,pay_853789_000438,order_601916_000438,batch_240829_000008,UTR202401166562703,314661,0,307979,5663,1019,2024-01-16T16:32:00,Payment settlement for pay_853789_000438
setl_373276_000439,payment,pay_702826_000439,order_177333_000439,batch_240829_000008,UTR202401166562703,94192,0,92192,1695,305,2024-01-16T16:32:00,Payment settlement for pay_702826_000439
setl_669868_000440,payment,pay_571832_000440,order_588461_000440,batch_240829_000008,UTR202401166562703,280624,0,274664,5051,909,2024-01-16T16:32:00,Payment settlement for pay_571832_000440
setl_665892_000441,payment,pay_969325_000441,order_918164_000441,batch_240829_000008,UTR202401166562703,408169,0,399500,7347,1322,2024-01-16T16:32:00,Payment settlement for pay_969325_000441
setl_595036_000442,payment,pay_905077_000442,order_235300_000442,batch_240829_000008,UTR202401166562703,129052,0,126313,2322,417,2024-01-16T16:32:00,Payment settlement for pay_905077_000442
setl_785672_000443,payment,pay_230192_000443,order_643269_000443,batch_240829_000008,UTR202401166562703,31581,0,30911,568,102,2024-01-16T16:32:00,Payment settlement for pay_230192_000443
setl_912853_000444,payment,pay_438334_000444,order_843788_000444,batch_240829_000008,UTR202401166562703,78012,0,76356,1404,252,2024-01-16T16:32:00,Payment settlement for pay_438334_000444
setl_255852_000445,payment,pay_397846_000445,order_987025_000445,batch_240829_000008,UTR202401166562703,35729,0,34971,643,115,2024-01-16T16:32:00,Payment settlement for pay_397846_000445
setl_483588_000446,payment,pay_677599_000446,order_387782_000446,batch_240829_000008,UTR202401166562703,258767,0,253272,4657,838,2024-01-16T16:32:00,Payment settlement for pay_677599_000446
setl_511564_000447,payment,pay_659392_000447,order_197966_000447,batch_240829_000008,UTR202401166562703,188413,0,184412,3391,610,2024-01-16T16:32:00,Payment settlement for pay_659392_000447
setl_334153_000448,payment,pay_708851_000448,order_261684_000448,batch_240829_000008,UTR202401166562703,427406,0,418329,7693,1384,2024-01-16T16:32:00,Payment settlement for pay_708851_000448
setl_909652_000449,payment,pay_734534_000449,order_454019_000449,batch_240829_000008,UTR202401166562703,121597,0,119016,2188,393,2024-01-16T16:32:00,Payment settlement for pay_734534_000449
setl_194952_000450,payment,pay_129751_000450,order_185168_000450,batch_625465_000009,UTR202401179563292,402394,0,393848,7243,1303,2024-01-17T05:54:00,Payment settlement for pay_129751_000450
setl_516059_000451,payment,pay_782759_000451,order_321048_000451,batch_625465_000009,UTR202401179563292,318411,0,311649,5731,1031,2024-01-17T05:54:00,Payment settlement for pay_782759_000451
setl_481540_000452,payment,pay_770030_000452,order_131757_000452,batch_625465_000009,UTR202401179563292,386039,0,377841,6948,1250,2024-01-17T05:54:00,Payment settlement for pay_770030_000452
setl_626560_000453,payment,pay_773088_000453,order_416768_000453,batch_625465_000009,UTR202401179563292,99783,0,97664,1796,323,2024-01-17T05:54:00,Payment settlement for pay_773088_000453
setl_111106_000454,payment,pay_411882_000454,order_575575_000454,batch_625465_000009,UTR202401179563292,531411,0,520125,9565,1721,2024-01-17T05:54:00,Payment settlement for pay_411882_000454
setl_794868_000455,payment,pay_560959_000455,order_535810_000455,batch_625465_000009,UTR202401179563292,206966,0,202571,3725,670,2024-01-17T05:54:00,Payment settlement for pay_560959_000455
setl_350484_000456,payment,pay_736129_000456,order_250647_000456,batch_625465_000009,UTR202401179563292,667413,0,653238,12013,2162,2024-01-17T05:54:00,Payment settlement for pay_736129_000456
setl_989173_000457,payment,pay_462147_000457,order_518084_000457,batch_625465_000009,UTR202401179563292,694269,0,679524,12496,2249,2024-01-17T05:54:00,Payment settlement for pay_462147_000457
setl_945718_000458,payment,pay_688933_000458,order_211341_000458,batch_625465_000009,UTR202401179563292,71141,0,69631,1280,230,2024-01-17T05:54:00,Payment settlement for pay_688933_000458
setl_743863_000459,payment,pay_380464_000459,order_571435_000459,batch_625465_000009,UTR202401179563292,22689,0,22208,408,73,2024-01-17T05:54:00,Payment settlement for pay_380464_000459
setl_817395_000460,payment,pay_404309_000460,order_502810_000460,batch_625465_000009,UTR202401179563292,230165,0,225278,4142,745,2024-01-17T05:54:00,Payment settlement for pay_404309_000460
setl_273899_000461,payment,pay_267457_000461,order_952993_000461,batch_625465_000009,UTR202401179563292,478078,0,467925,8605,1548,2024-01-17T05:54:00,Payment settlement for pay_267457_000461
setl_893988_000462,payment,pay_299055_000462,order_900190_000462,batch_625465_000009,UTR202401179563292,369864,0,362009,6657,1198,2024-01-17T05:54:00,Payment settlement for pay_299055_000462
setl_639111_000463,payment,pay_622987_000463,order_423528_000463,batch_625465_000009,UTR202401179563292,21802,0,21340,392,70,2024-01-17T05:54:00,Payment settlement for pay_622987_000463
setl_247189_000464,payment,pay_512344_000464,order_629996_000464,batch_625465_000009,UTR202401179563292,38199,0,37389,687,123,2024-01-17T05:54:00,Payment settlement for pay_512344_000464
setl_567896_000465,payment,pay_470037_000465,order_151021_000465,batch_625465_000009,UTR202401179563292,74866,0,73277,1347,242,2024-01-17T05:54:00,Payment settlement for pay_470037_000465
setl_266956_000466,payment,pay_983791_000466,order_786041_000466,batch_625465_000009,UTR202401179563292,249814,0,244509,4496,809,2024-01-17T05:54:00,Payment settlement for pay_983791_000466
setl_287847_000467,payment,pay_108574_000467,order_988324_000467,batch_625465_000009,UTR202401179563292,170220,0,166606,3063,551,2024-01-17T05:54:00,Payment settlement for pay_108574_000467
setl_693868_000468,payment,pay_377319_000468,order_862847_000468,batch_625465_000009,UTR202401179563292,711421,0,696312,12805,2304,2024-01-17T05:54:00,Payment settlement for pay_377319_000468
setl_693297_000469,payment,pay_147440_000469,order_520040_000469,batch_625465_000009,UTR202401179563292,394553,0,386174,7101,1278,2024-01-17T05:54:00,Payment settlement for pay_147440_000469
setl_791444_000470,payment,pay_480133_000470,order_680096_000470,batch_625465_000009,UTR202401179563292,60639,0,59352,1091,196,2024-01-17T05:54:00,Payment settlement for pay_480133_000470
setl_253300_000471,payment,pay_572230_000471,order_901535_000471,batch_625465_000009,UTR202401179563292,91689,0,89742,1650,297,2024-01-17T05:54:00,Payment settlement for pay_572230_000471
setl_871667_000472,payment,pay_740725_000472,order_224582_000472,batch_625465_000009,UTR202401179563292,61629,0,60321,1109,199,2024-01-17T05:54:00,Payment settlement for pay_740725_000472
setl_867562_000473,payment,pay_933510_000473,order_455556_000473,batch_625465_000009,UTR202401179563292,28909,0,28296,520,93,2024-01-17T05:54:00,Payment settlement for pay_933510_000473
setl_606990_000474,payment,pay_731728_000474,order_633853_000474,batch_625465_000009,UTR202401179563292,121105,0,118534,2179,392,2024-01-17T05:54:00,Payment settlement for pay_731728_000474
setl_476224_000475,payment,pay_140804_000475,order_243693_000475,batch_625465_000009,UTR202401179563292,72094,0,70564,1297,233,2024-01-17T05:54:00,Payment settlement for pay_140804_000475
setl_142383_000476,payment,pay_579187_000476,order_256175_000476,batch_625465_000009,UTR202401179563292,173285,0,169605,3119,561,2024-01-17T05:54:00,Payment settlement for pay_579187_000476
setl_329448_000477,payment,pay_742848_000477,order_434002_000477,batch_625465_000009,UTR202401179563292,423223,0,414234,7618,1371,2024-01-17T05:54:00,Payment settlement for pay_742848_000477
setl_898461_000478,payment,pay_983532_000478,order_413769_000478,batch_625465_000009,UTR202401179563292,76494,0,74871,1376,247,2024-01-17T05:54:00,Payment settlement for pay_983532_000478
setl_611329_000479,payment,pay_634473_000479,order_658198_000479,batch_625465_000009,UTR202401179563292,795134,0,778246,14312,2576,2024-01-17T05:54:00,Payment settlement for pay_634473_000479
setl_343007_000480,payment,pay_597960_000480,order_955374_000480,batch_625465_000009,UTR202401179563292,53416,0,52283,961,172,2024-01-17T05:54:00,Payment settlement for pay_597960_000480
setl_165914_000481,payment,pay_214928_000481,order_536774_000481,batch_625465_000009,UTR202401179563292,92478,0,90515,1664,299,2024-01-17T05:54:00,Payment settlement for pay_214928_000481
setl_377198_000482,payment,pay_725905_000482,order_597643_000482,batch_625465_000009,UTR202401179563292,403287,0,394722,7259,1306,2024-01-17T05:54:00,Payment settlement for pay_725905_000482
setl_487380_000483,payment,pay_338596_000483,order_856442_000483,batch_625465_000009,UTR202401179563292,351893,0,344419,6334,1140,2024-01-17T05:54:00,Payment settlement for pay_338596_000483
setl_345386_000484,payment,pay_649697_000484,order_759580_000484,batch_625465_000009,UTR202401179563292,299329,0,292973,5387,969,2024-01-17T05:54:00,Payment settlement for pay_649697_000484
setl_144887_000485,payment,pay_961574_000485,order_813793_000485,batch_625465_000009,UTR202401179563292,85047,0,83242,1530,275,2024-01-17T05:54:00,Payment settlement for pay_961574_000485
setl_801062_000486,payment,pay_215233_000486,order_300051_000486,batch_625465_000009,UTR202401179563292,264465,0,258849,4760,856,2024-01-17T05:54:00,Payment settlement for pay_215233_000486
setl_316818_000487,payment,pay_258787_000487,order_533020_000487,batch_625465_000009,UTR202401179563292,63788,0,62434,1148,206,2024-01-17T05:54:00,Payment settlement for pay_258787_000487
setl_643042_000488,payment,pay_912617_000488,order_741181_000488,batch_625465_000009,UTR202401179563292,881368,0,862649,15864,2855,2024-01-17T05:54:00,Payment settlement for pay_912617_000488
setl_929906_000489,payment,pay_840058_000489,order_244789_000489,batch_625465_000009,UTR202401179563292,83516,0,81743,1503,270,2024-01-17T05:54:00,Payment settlement for pay_840058_000489
setl_478799_000490,payment,pay_794395_000490,order_601608_000490,batch_625465_000009,UTR202401179563292,51124,0,50039,920,165,2024-01-17T05:54:00,Payment settlement for pay_794395_000490
